Filename,Nodes,Width,Height,Functions,Max Function,Total,CPU Setup,GPU Total,GPU Upload,GPU Upload Create,Preprocessing,Instruction Count,Instruction Gen,Optimize,Regalloc,Jump Fix,Postprocess
./funclen/8.in/11.out,141181,37605,9,100,1740,2588355,141752,222100,1544,40,588,296,2598,893,215548,600,21
./funclen/8.in/12.out,141181,37605,9,100,1740,2596431,144907,229647,1515,42,576,303,2593,906,223108,611,22
./funclen/8.in/13.out,141181,37605,9,100,1740,2555522,116460,228449,1500,42,589,297,2584,903,221941,602,20
./funclen/8.in/14.out,141181,37605,9,100,1740,2545991,114915,223744,1498,41,582,294,2601,899,217237,600,19
./funclen/8.in/15.out,141181,37605,9,100,1740,2556998,114941,223332,1514,44,585,305,2592,881,215326,2092,22
./funclen/8.in/16.out,141181,37605,9,100,1740,2605057,143163,230878,1519,43,575,298,2915,904,224024,608,21
./funclen/8.in/17.out,141181,37605,9,100,1740,2555931,116853,227544,1511,43,578,293,2601,894,221036,597,22
./funclen/8.in/18.out,141181,37605,9,100,1740,2574018,146584,218183,1512,40,588,292,2592,901,211657,609,19
./funclen/8.in/19.out,141181,37605,9,100,1740,2583598,147133,230560,1505,41,760,306,2605,893,223847,610,21
./funclen/8.in/20.out,141181,37605,9,100,1740,2590617,144726,225909,1524,42,579,300,2619,890,219357,607,20
./funclen/8.in/21.out,141181,37605,9,100,1740,2591122,146479,221146,1570,40,590,293,2590,903,214556,611,20
./funclen/8.in/22.out,141181,37605,9,100,1740,2600645,146801,230789,1530,41,585,299,2610,892,224219,621,21
./funclen/8.in/23.out,141181,37605,9,100,1740,2585448,143256,222111,1513,42,578,297,2607,887,215591,603,22
./funclen/8.in/24.out,141181,37605,9,100,1740,2594584,145026,230010,1524,44,574,291,2594,899,223488,606,21
./funclen/8.in/25.out,141181,37605,9,100,1740,2544124,116046,230210,1506,41,579,293,2593,896,223693,614,21
./funclen/8.in/26.out,141181,37605,9,100,1740,2588174,146242,223824,1531,40,589,294,2608,891,217272,605,21
./funclen/8.in/27.out,141181,37605,9,100,1740,2530777,116126,220270,1517,40,580,304,2598,891,213735,611,20
./funclen/8.in/28.out,141181,37605,9,100,1740,2603297,144267,229917,1521,41,586,298,2609,894,223361,613,21
./funclen/8.in/29.out,141181,37605,9,100,1740,2583948,143540,224507,1527,42,577,304,2611,891,217964,599,22
./funclen/8.in/30.out,141181,37605,9,100,1740,2597514,114973,230460,1512,42,583,295,2588,882,223927,640,20
./shape/1.in/0.out,939825,247606,9,25089,110,3368557,1097570,85585,7068,228,1377,365,5436,1958,68328,980,62
./shape/1.in/1.out,939825,247606,9,25089,110,3374647,1106574,85695,7134,229,1383,377,5437,1955,68357,976,64
./shape/1.in/2.out,939825,247606,9,25089,110,3346823,1102360,85229,6682,228,1379,377,5415,1961,68352,987,63
./shape/1.in/3.out,939825,247606,9,25089,110,3382507,1101376,85679,7148,227,1376,368,5411,1961,68355,984,64
./shape/1.in/4.out,939825,247606,9,25089,110,3368426,1095033,86726,7073,224,1386,371,5418,1958,69468,978,62
./shape/1.in/5.out,939825,247606,9,25089,110,3363286,1097822,85748,7203,222,1382,374,5440,1948,68345,981,62
./shape/1.in/6.out,939825,247606,9,25089,110,3375600,1090397,85704,7116,226,1378,374,5432,1955,68391,983,63
./shape/1.in/7.out,939825,247606,9,25089,110,3371155,1097347,86325,6733,226,1381,373,5424,1946,69401,991,63
./shape/1.in/8.out,939825,247606,9,25089,110,3333024,1066297,85910,7261,233,1380,372,5446,1962,68427,987,63
./shape/1.in/9.out,939825,247606,9,25089,110,3374018,1111977,86920,7285,222,1395,375,5443,1957,69413,976,63
./shape/1.in/10.out,939825,247606,9,25089,110,3384874,1110289,85462,6843,238,1376,376,5448,1958,68403,982,63
./shape/1.in/11.out,939825,247606,9,25089,110,3351914,1079872,85859,7243,229,1381,369,5424,1970,68414,982,63
./shape/1.in/12.out,939825,247606,9,25089,110,3365405,1110307,85859,7237,224,1380,370,5461,1960,68392,984,63
./shape/1.in/13.out,939825,247606,9,25089,110,3336975,1084102,85850,7216,231,1390,368,5433,1963,68426,980,63
./shape/1.in/14.out,939825,247606,9,25089,110,3321490,1067932,86788,7212,229,1384,373,5441,1952,69365,984,63
./shape/1.in/15.out,939825,247606,9,25089,110,3357021,1096127,85789,7167,235,1383,373,5451,1954,68405,984,62
./shape/1.in/16.out,939825,247606,9,25089,110,3358153,1100781,86721,7159,228,1389,366,5422,1962,69372,977,62
./shape/1.in/17.out,939825,247606,9,25089,110,3348492,1085250,85759,7202,228,1387,368,5434,1963,68345,984,62
./shape/1.in/18.out,939825,247606,9,25089,110,3362495,1100288,85666,7158,228,1378,379,5421,1946,68334,975,62
./shape/1.in/19.out,939825,247606,9,25089,110,3351946,1080497,86858,7223,234,1384,390,5422,1974,69407,983,62
./shape/1.in/20.out,939825,247606,9,25089,110,3362911,1112109,85340,6777,233,1389,364,5464,1961,68327,984,62
./shape/1.in/21.out,939825,247606,9,25089,110,3377685,1105968,86796,7225,235,1380,373,5438,1960,69360,985,63
./shape/1.in/22.out,939825,247606,9,25089,110,3362712,1107230,85926,7263,232,1382,369,5446,1956,68449,985,64
./shape/1.in/23.out,939825,247606,9,25089,110,3356514,1107107,85394,6795,230,1390,373,5445,1952,68378,984,63
./shape/1.in/24.out,939825,247606,9,25089,110,3388306,1120664,85735,7136,230,1380,374,5445,1959,68386,981,64
./shape/1.in/25.out,939825,247606,9,25089,110,3347499,1070216,88065,8359,313,1918,476,5810,1967,68472,986,63
./shape/1.in/26.out,939825,247606,9,25089,110,3347148,1072290,85738,7133,232,1372,373,5452,1974,68362,998,62
./shape/1.in/27.out,939825,247606,9,25089,110,3358481,1096835,85614,7109,227,1384,367,5421,1949,68332,977,63
./shape/1.in/28.out,939825,247606,9,25089,110,3364128,1102695,85729,7121,228,1386,379,5418,1959,68410,981,63
./shape/1.in/29.out,939825,247606,9,25089,110,3330259,1061138,86690,7115,228,1381,371,5450,1966,69344,987,62
./shape/1.in/30.out,939825,247606,9,25089,110,3410836,1099171,85576,6979,235,1419,372,5495,1953,68292,989,64
./shape/2.in/0.out,825604,156257,19,40014,1190,4096097,962065,962541,6230,223,1369,362,6125,3921,943588,876,57
./shape/2.in/1.out,825604,156257,19,40014,1190,4110016,950565,963936,6760,225,1386,374,6116,3927,944438,867,56
./shape/2.in/2.out,825604,156257,19,40014,1190,4094816,954578,962717,6719,225,1375,368,6105,3931,943277,873,56
./shape/2.in/3.out,825604,156257,19,40014,1190,4078056,942209,964485,6706,222,1397,374,6247,4109,944709,874,56
./shape/2.in/4.out,825604,156257,19,40014,1190,4092308,946237,963467,6313,222,1380,366,6119,3959,944386,875,56
./shape/2.in/5.out,825604,156257,19,40014,1190,4091688,954512,963752,6752,225,1375,366,6118,3920,944283,870,56
./shape/2.in/6.out,825604,156257,19,40014,1190,4074987,952537,964752,6694,223,1366,365,6146,3928,945309,873,57
./shape/2.in/7.out,825604,156257,19,40014,1190,4115791,954722,965410,6775,224,1368,355,6126,3932,945911,875,57
./shape/2.in/8.out,825604,156257,19,40014,1190,4092438,967204,965531,6709,229,1364,362,6144,3930,946082,872,55
./shape/2.in/9.out,825604,156257,19,40014,1190,4114561,947160,964168,6695,232,1362,357,6092,3931,944784,877,57
./shape/2.in/10.out,825604,156257,19,40014,1190,4104180,954107,963611,6628,220,1368,360,6103,3919,944289,874,57
./shape/2.in/11.out,825604,156257,19,40014,1190,4082811,950481,963320,6629,221,1369,364,6082,3939,943995,872,57
./shape/2.in/12.out,825604,156257,19,40014,1190,4052742,938207,965322,6675,225,1371,364,6130,3942,945897,872,56
./shape/2.in/13.out,825604,156257,19,40014,1190,4102275,948075,963047,6674,225,1375,367,6110,3965,943615,871,57
./shape/2.in/14.out,825604,156257,19,40014,1190,4041691,916667,963612,6676,225,1374,359,6107,3912,944241,875,56
./shape/2.in/15.out,825604,156257,19,40014,1190,4091963,948865,966025,6712,229,1363,358,6111,3932,946603,877,57
./shape/2.in/16.out,825604,156257,19,40014,1190,4119029,966025,961771,6270,228,1365,361,6100,3934,942796,875,57
./shape/2.in/17.out,825604,156257,19,40014,1190,4110373,957961,963840,6686,222,1367,358,6092,3912,944481,873,57
./shape/2.in/18.out,825604,156257,19,40014,1190,4093842,954599,963826,6678,224,1364,365,6076,3948,944450,874,57
./shape/2.in/19.out,825604,156257,19,40014,1190,4068722,939506,965024,6661,224,1370,358,6094,3943,945654,874,57
./shape/2.in/20.out,825604,156257,19,40014,1190,4090663,946530,963690,6662,225,1377,357,6100,3912,944336,877,56
./shape/2.in/21.out,825604,156257,19,40014,1190,4057134,940984,964869,6163,221,1370,363,6100,3927,945998,878,56
./shape/2.in/22.out,825604,156257,19,40014,1190,4076652,942283,964546,6184,227,1356,363,6097,3931,945671,875,56
./shape/2.in/23.out,825604,156257,19,40014,1190,4029837,911579,964404,6597,220,1369,357,6097,3934,945107,873,56
./shape/2.in/24.out,825604,156257,19,40014,1190,4050164,935104,964308,6136,220,1374,357,6144,3933,945421,875,56
./shape/2.in/25.out,825604,156257,19,40014,1190,4137166,944368,965852,6600,224,1365,362,6101,3932,946547,875,57
./shape/2.in/26.out,825604,156257,19,40014,1190,4042914,918096,964392,6589,224,1366,357,6114,3931,945092,873,58
./shape/2.in/27.out,825604,156257,19,40014,1190,4053799,915442,965683,6178,230,1363,359,6125,3955,946754,879,57
./shape/2.in/28.out,825604,156257,19,40014,1190,4055314,914952,963474,6630,224,1371,359,6100,3943,944128,874,56
./shape/2.in/29.out,825604,156257,19,40014,1190,4115945,953418,963865,6589,221,1374,359,6106,3932,944560,874,56
./shape/2.in/30.out,825604,156257,19,40014,1190,4061249,942027,963846,6614,225,1371,370,6116,3910,944522,873,58
./shape/3.in/0.out,809010,144621,34,16474,115015,48591977,919414,45515082,5842,224,1343,359,7885,6875,45491990,721,52
./shape/3.in/1.out,809010,144621,34,16474,115015,48673081,917286,45597622,6303,227,1355,353,8027,6859,45573934,725,49
./shape/3.in/2.out,809010,144621,34,16474,115015,48614497,915142,45541364,6243,216,1328,352,7878,6888,45517873,737,49
./shape/3.in/3.out,809010,144621,34,16474,115015,48683085,917900,45623123,6252,221,1332,358,7865,6900,45599597,750,52
./shape/3.in/4.out,809010,144621,34,16474,115015,48607071,888117,45559911,6265,219,1327,351,7900,6886,45536384,729,53
./shape/3.in/5.out,809010,144621,34,16474,115015,48584775,917492,45521881,5849,216,1326,346,7877,6890,45498798,724,50
./shape/3.in/6.out,809010,144621,34,16474,115015,48647573,918919,45593781,6275,219,1330,365,7855,6893,45570268,729,50
./shape/3.in/7.out,809010,144621,34,16474,115015,48613619,914226,45554261,6248,222,1334,355,7982,6909,45530643,723,51
./shape/3.in/8.out,809010,144621,34,16474,115015,48559836,906693,45510737,6248,219,1365,351,10345,6910,45484722,730,50
./shape/3.in/9.out,809010,144621,34,16474,115015,48691374,920655,45615800,6236,215,1329,371,7912,6879,45592282,727,48
./shape/3.in/10.out,809010,144621,34,16474,115015,48724459,915081,45645789,6247,221,1324,353,7874,6884,45622311,728,50
./shape/3.in/11.out,809010,144621,34,16474,115015,48569100,882057,45536137,5847,216,1329,353,7899,9970,45509950,722,51
./shape/3.in/12.out,809010,144621,34,16474,115015,48649615,886067,45622769,6254,228,1320,359,7877,6940,45599225,728,49
./shape/3.in/13.out,809010,144621,34,16474,115015,48603705,885357,45566624,7465,294,1752,449,9083,7153,45539928,726,49
./shape/3.in/14.out,809010,144621,34,16474,115015,48660359,906265,45594189,6381,225,1396,359,7973,6880,45570401,730,51
./shape/3.in/15.out,809010,144621,34,16474,115015,48635668,922249,45571338,6283,219,1334,360,7893,6883,45547783,736,50
./shape/3.in/16.out,809010,144621,34,16474,115015,48718603,906165,45618059,10405,356,1326,356,7874,6890,45590416,723,50
./shape/3.in/17.out,809010,144621,34,16474,115015,48628511,883415,45596159,6229,216,1321,356,7845,6881,45572734,726,50
./shape/3.in/18.out,809010,144621,34,16474,115015,48587702,922154,45511985,6352,235,1382,464,7980,6853,45488155,724,51
./shape/3.in/19.out,809010,144621,34,16474,115015,48654369,913066,45578916,7238,218,1319,363,7886,6893,45554391,757,50
./shape/3.in/20.out,809010,144621,34,16474,115015,48894290,974747,45629868,5972,227,1382,387,7911,6906,45606506,735,50
./shape/3.in/21.out,809010,144621,34,16474,115015,48565223,930289,45496338,6256,217,1336,357,7896,6898,45472805,723,49
./shape/3.in/22.out,809010,144621,34,16474,115015,48677175,916322,45610588,7886,216,1337,352,7858,6887,45585472,725,49
./shape/3.in/23.out,809010,144621,34,16474,115015,48591862,921486,45528205,7961,220,1325,348,7871,6890,45503022,722,50
./shape/3.in/24.out,809010,144621,34,16474,115015,48626799,892139,45581534,6293,215,1326,353,7853,6880,45558042,722,49
./shape/3.in/25.out,809010,144621,34,16474,115015,48584238,916503,45518210,6254,217,1321,358,7859,6876,45494747,728,50
./shape/3.in/26.out,809010,144621,34,16474,115015,48622854,926370,45559359,6293,224,1323,348,7882,6876,45535844,727,50
./shape/3.in/27.out,809010,144621,34,16474,115015,48666498,941735,45585384,6255,217,1339,350,7895,6882,45561870,725,50
./shape/3.in/28.out,809010,144621,34,16474,115015,48670591,911880,45592382,7594,225,1326,351,7920,6881,45567500,740,51
./shape/3.in/29.out,809010,144621,34,16474,115015,48739553,921345,45665875,6325,222,1328,351,7873,6879,45642321,731,49
./shape/3.in/30.out,809010,144621,34,16474,115015,48652403,917307,45571214,6271,220,1328,350,7908,6872,45547686,732,51
./shape/4.in/0.out,669149,124725,36,25087,243973,124313507,698509,121435761,5846,346,1396,352,7617,7527,121412342,622,43
./shape/4.in/1.out,669149,124725,36,25087,243973,124302535,704858,121437844,5798,329,1355,351,7650,7560,121414451,619,45
./shape/4.in/2.out,669149,124725,36,25087,243973,124355736,693915,121500456,5799,325,1346,363,7641,7544,121477055,644,45
./shape/4.in/3.out,669149,124725,36,25087,243973,124273585,675763,121441628,5760,316,1355,358,7669,7499,121418300,625,44
./shape/4.in/4.out,669149,124725,36,25087,243973,124356765,715152,121476031,5780,322,1361,351,7653,7568,121452640,616,45
./shape/4.in/5.out,669149,124725,36,25087,243973,124223206,704497,121379010,5686,309,1306,344,7568,7539,121355881,624,44
./shape/4.in/6.out,669149,124725,36,25087,243973,124202607,712004,121346348,6441,327,1356,345,7569,7520,121322430,625,44
./shape/4.in/7.out,669149,124725,36,25087,243973,124230966,680072,121398948,5299,310,1312,351,7551,7534,121376215,625,44
./shape/4.in/8.out,669149,124725,36,25087,243973,124137530,677430,121306374,5720,315,1302,341,7564,7535,121283230,621,44
./shape/4.in/9.out,669149,124725,36,25087,243973,124171543,680922,121344639,5811,343,1380,346,7589,7551,121321280,620,46
./shape/4.in/10.out,669149,124725,36,25087,243973,124113405,685306,121279837,5745,315,1317,348,7546,7517,121256684,621,45
./shape/4.in/11.out,669149,124725,36,25087,243973,124225999,703625,121375239,5716,306,1322,349,7581,7570,121352022,619,43
./shape/4.in/12.out,669149,124725,36,25087,243973,124282752,709256,121429579,5795,322,1332,351,7582,7522,121406310,625,45
./shape/4.in/13.out,669149,124725,36,25087,243973,124210459,706371,121360220,6243,587,2768,477,9873,7765,121332420,616,43
./shape/4.in/14.out,669149,124725,36,25087,243973,124240283,706263,121380448,5699,311,1304,347,7566,7519,121357328,625,44
./shape/4.in/15.out,669149,124725,36,25087,243973,124210352,682033,121341499,5722,312,1314,350,7531,7496,121318403,623,43
./shape/4.in/16.out,669149,124725,36,25087,243973,124236935,710729,121372841,5767,331,1393,364,7723,7543,121349362,627,44
./shape/4.in/17.out,669149,124725,36,25087,243973,124275849,701959,121421467,5799,327,1353,348,7639,7553,121398088,624,47
./shape/4.in/18.out,669149,124725,36,25087,243973,124300531,708358,121437400,5831,326,1387,360,7816,7544,121413778,625,44
./shape/4.in/19.out,669149,124725,36,25087,243973,124259555,678907,121423801,5775,320,1351,359,7622,7525,121400488,624,42
./shape/4.in/20.out,669149,124725,36,25087,243973,124292336,701395,121440794,5757,316,1359,348,7631,7512,121417497,629,43
./shape/4.in/21.out,669149,124725,36,25087,243973,124167135,703391,121326239,5777,326,1387,349,7637,7566,121302839,623,46
./shape/4.in/22.out,669149,124725,36,25087,243973,124327958,699183,121484976,5840,331,1354,346,7711,7519,121461528,620,43
./shape/4.in/23.out,669149,124725,36,25087,243973,124269084,710340,121405489,5799,327,1354,349,7609,7547,121382152,618,45
./shape/4.in/24.out,669149,124725,36,25087,243973,124282797,675958,121458983,5772,320,1349,361,7662,7533,121435624,619,45
./shape/4.in/25.out,669149,124725,36,25087,243973,124270886,701805,121411478,5384,317,1350,350,7651,7535,121388521,623,47
./shape/4.in/26.out,669149,124725,36,25087,243973,124277697,701676,121409456,5618,332,1440,367,7890,7573,121385883,625,45
./shape/4.in/27.out,669149,124725,36,25087,243973,124248165,685650,121398445,5863,317,1345,349,7651,7491,121375056,627,47
./shape/4.in/28.out,669149,124725,36,25087,243973,124283200,710658,121418336,5834,315,1348,354,7617,7522,121394977,626,43
./shape/4.in/29.out,669149,124725,36,25087,243973,124396131,706348,121518913,5412,325,1351,351,7627,7580,121495917,613,45
./shape/4.in/30.out,669149,124725,36,25087,243973,124263709,711070,121400553,5835,313,1361,351,7642,7548,121377131,622,44
./shape/5.in/0.out,618107,114432,42,24718,218264,113290282,649841,110493487,5328,239,1367,350,8042,6658,110471057,627,42
./shape/5.in/1.out,618107,114432,42,24718,218264,113393041,644229,110610852,5267,233,1352,342,8038,6609,110588558,627,42
./shape/5.in/2.out,618107,114432,42,24718,218264,113439290,648951,110636867,5373,241,1361,345,8017,6610,110614480,621,43
./shape/5.in/3.out,618107,114432,42,24718,218264,113362958,634343,110563336,5377,238,1352,355,8050,6594,110540917,629,45
./shape/5.in/4.out,618107,114432,42,24718,218264,113442359,656823,110625365,5392,238,1350,344,8041,6651,110602900,623,46
./shape/5.in/5.out,618107,114432,42,24718,218264,113463515,653056,110646736,5573,266,1434,362,8305,6684,110623687,631,44
./shape/5.in/6.out,618107,114432,42,24718,218264,113341030,625248,110565727,5399,239,1357,348,8002,6661,110543273,627,44
./shape/5.in/7.out,618107,114432,42,24718,218264,113456884,655024,110657302,5403,237,1414,346,8058,6639,110634756,623,46
./shape/5.in/8.out,618107,114432,42,24718,218264,113377965,646663,110582863,5386,235,1360,346,8024,6592,110560473,623,43
./shape/5.in/9.out,618107,114432,42,24718,218264,113400525,623073,110609953,5339,234,1357,349,8000,6601,110587622,624,45
./shape/5.in/10.out,618107,114432,42,24718,218264,113356882,645614,110577219,5357,237,1362,341,8013,6659,110554801,626,44
./shape/5.in/11.out,618107,114432,42,24718,218264,113398050,648714,110595499,5350,235,1355,356,8038,6619,110573087,633,45
./shape/5.in/12.out,618107,114432,42,24718,218264,113408385,662094,110605907,5785,237,1345,346,8042,6605,110583086,634,46
./shape/5.in/13.out,618107,114432,42,24718,218264,113471338,652324,110658043,5357,236,1357,344,8027,6619,110635649,628,46
./shape/5.in/14.out,618107,114432,42,24718,218264,113493209,659649,110657952,5814,242,1346,349,8030,6631,110635087,631,45
./shape/5.in/15.out,618107,114432,42,24718,218264,113481369,653273,110661107,5551,248,1436,361,8247,6668,110638149,635,44
./shape/5.in/16.out,618107,114432,42,24718,218264,113462490,655343,110663525,5360,239,1353,338,8063,6662,110641054,635,44
./shape/5.in/17.out,618107,114432,42,24718,218264,113515882,654777,110725770,5381,239,1361,344,8011,6658,110703325,629,44
./shape/5.in/18.out,618107,114432,42,24718,218264,113493881,707225,110564001,5933,243,1400,374,8135,6692,110540780,627,44
./shape/5.in/19.out,618107,114432,42,24718,218264,113499622,658395,110671799,5370,240,1357,352,8161,6623,110649249,625,44
./shape/5.in/20.out,618107,114432,42,24718,218264,113395344,630714,110608361,5319,239,1348,352,8019,6619,110586018,627,43
./shape/5.in/21.out,618107,114432,42,24718,218264,113495192,652967,110680283,5318,236,1355,348,8043,6620,110657911,626,45
./shape/5.in/22.out,618107,114432,42,24718,218264,113405002,651548,110595577,5798,238,1352,345,8008,6645,110572735,633,44
./shape/5.in/23.out,618107,114432,42,24718,218264,113402532,650576,110600472,5364,232,1353,344,8013,6612,110578091,634,44
./shape/5.in/24.out,618107,114432,42,24718,218264,113458541,650662,110649124,5998,237,1357,352,8051,6647,110626018,639,47
./shape/5.in/25.out,618107,114432,42,24718,218264,113514340,657604,110689652,5837,235,1361,349,8068,6673,110666675,630,43
./shape/5.in/26.out,618107,114432,42,24718,218264,113410343,655902,110599349,5370,235,1355,348,8048,6625,110576916,628,43
./shape/5.in/27.out,618107,114432,42,24718,218264,113449823,629491,110660990,5822,238,1348,344,8036,6591,110638160,628,44
./shape/5.in/28.out,618107,114432,42,24718,218264,113444923,670147,110620212,5814,234,1352,351,8021,6615,110597369,626,46
./shape/5.in/29.out,618107,114432,42,24718,218264,113468407,661102,110658908,5486,240,1368,346,8044,6645,110636332,628,43
./shape/5.in/30.out,618107,114432,42,24718,218264,113489855,655039,110673964,5848,236,1351,347,8070,6640,110651019,630,43
./shape/6.in/0.out,564276,105432,49,25191,185176,100997564,618988,97209923,5358,238,1359,334,8553,7034,97186621,606,43
./shape/6.in/1.out,564276,105432,49,25191,185176,99924647,601930,97171609,6035,284,1583,2099,12068,7005,97142176,586,40
./shape/6.in/2.out,564276,105432,49,25191,185176,99964549,601975,97198643,5294,236,1355,340,8590,6990,97175426,589,42
./shape/6.in/3.out,564276,105432,49,25191,185176,99824160,679509,96920780,5857,254,1395,357,8584,6982,96896949,591,43
./shape/6.in/4.out,564276,105432,49,25191,185176,100021825,643546,97112944,8773,259,1390,373,8866,7025,97085856,597,42
./shape/6.in/5.out,564276,105432,49,25191,185176,100002638,592906,97224301,5294,237,1357,344,8553,7005,97201097,592,41
./shape/6.in/6.out,564276,105432,49,25191,185176,99931141,563146,97205964,5318,232,1362,342,8566,6994,97182737,589,40
./shape/6.in/7.out,564276,105432,49,25191,185176,100026402,596350,97278106,4920,233,1318,336,8538,7008,97255337,592,40
./shape/6.in/8.out,564276,105432,49,25191,185176,99954705,592483,97217739,5370,245,1343,345,8543,6988,97194510,582,43
./shape/6.in/9.out,564276,105432,49,25191,185176,99879306,564542,97161270,5322,265,1405,346,8567,6976,97138013,587,39
./shape/6.in/10.out,564276,105432,49,25191,185176,100028203,598348,97270467,5360,242,1357,335,8628,7016,97247126,585,41
./shape/6.in/11.out,564276,105432,49,25191,185176,99959790,588113,97237484,5311,226,1305,337,8504,7019,97214356,594,41
./shape/6.in/12.out,564276,105432,49,25191,185176,100007392,595823,97240991,5353,233,1353,335,8566,7004,97217725,595,44
./shape/6.in/13.out,564276,105432,49,25191,185176,99864260,596621,97117741,5303,241,1364,339,8594,7003,97094495,586,41
./shape/6.in/14.out,564276,105432,49,25191,185176,99932771,597395,97195787,5382,243,1328,331,8551,7018,97172529,590,40
./shape/6.in/15.out,564276,105432,49,25191,185176,99991786,588155,97247240,5274,232,1355,340,8540,7038,97224040,595,41
./shape/6.in/16.out,564276,105432,49,25191,185176,99889007,589280,97173853,5252,237,1318,329,8737,6967,97150598,597,39
./shape/6.in/17.out,564276,105432,49,25191,185176,99912650,559447,97212784,6226,297,1739,415,9738,7177,97186842,587,41
./shape/6.in/18.out,564276,105432,49,25191,185176,99919644,599103,97180461,5291,229,1375,344,8539,6980,97157288,586,40
./shape/6.in/19.out,564276,105432,49,25191,185176,99836000,566247,97138719,5241,228,1314,330,8544,6992,97115653,587,41
./shape/6.in/20.out,564276,105432,49,25191,185176,99960641,597659,97210225,5324,229,1317,333,8545,6977,97187077,593,42
./shape/6.in/21.out,564276,105432,49,25191,185176,99961797,593200,97217608,5297,238,1322,332,8512,6994,97194504,589,42
./shape/6.in/22.out,564276,105432,49,25191,185176,99986524,590920,97250848,4841,229,1310,340,8512,7002,97228193,593,40
./shape/6.in/23.out,564276,105432,49,25191,185176,99960174,593305,97217330,5205,228,1311,336,8461,7024,97194341,594,41
./shape/6.in/24.out,564276,105432,49,25191,185176,99921555,599794,97183632,5244,230,1305,348,8484,7004,97160605,585,40
./shape/6.in/25.out,564276,105432,49,25191,185176,99937649,567297,97229150,5285,230,1318,332,8582,6973,97206017,586,43
./shape/6.in/26.out,564276,105432,49,25191,185176,99987449,603328,97241395,5331,236,1369,336,8613,6993,97218104,590,42
./shape/6.in/27.out,564276,105432,49,25191,185176,99957650,589104,97211212,5284,236,1380,347,8563,6990,97188003,590,40
./shape/6.in/28.out,564276,105432,49,25191,185176,99954949,588282,97225164,4892,233,1364,350,8587,7015,97202292,599,46
./shape/6.in/29.out,564276,105432,49,25191,185176,99931056,596809,97180671,5337,263,1375,344,8574,6991,97157400,593,41
./shape/6.in/30.out,564276,105432,49,25191,185176,100041040,607475,97277259,4873,233,1358,342,8553,7058,97254425,593,40
